//Reference=Talairach

//
//Subjects=9
15.728900	7.053900	-0.193500
7.314500	-12.727800	0.492600

//
//Subjects=9
-14.979700	-5.012100	8.954100
-9.227500	32.075400	4.457400
12.782300	-5.156100	9.410100
4.502900	-12.974700	3.124200
7.358900	31.466400	10.085400

//
//Subjects=9
-31.381300	13.410900	-5.793300
-34.420300	-7.706100	8.370000
-9.462100	8.410500	15.724200
18.470300	20.490900	6.531000
37.938500	6.938700	0.171300
46.352300	13.007700	-4.516500

//
//Subjects=16
-15.718100	9.167400	-1.426100
10.150500	5.976900	1.411800

//
//Subjects=16
-12.115900	2.017300	4.263400
-19.410100	12.913000	-1.133700
17.596300	8.994600	-0.878900

//
//Subjects=11
-8.566300	-21.057100	9.344200
-9.101100	9.247400	-12.116800
9.212900	-3.247200	-0.378800
9.371100	-0.251700	-11.803400
2.881500	-54.224400	-26.935900

//
//Subjects=11
-30.192700	30.446600	50.792700
-6.379300	6.089800	-8.766500
-60.273500	-29.990700	-3.187100
12.006300	12.401400	2.952700

//
//Subjects=19
-2.338700	-23.851400	28.102700
-10.234500	0.405800	1.440000
-2.671900	-23.130900	-17.778100
-3.370700	20.146900	49.369800
-21.311700	-15.782800	-5.686200
-25.911300	17.343300	1.878600
-3.704500	-46.764500	-16.431200
-32.445700	-36.046200	-9.596000
-32.600100	-6.113800	11.254200
-32.841300	-72.780000	10.339300
-43.668300	21.630500	16.398000
-45.616700	1.728100	18.082900
-5.858500	-20.662500	14.832500
-51.204700	-56.994500	3.416500
-6.590500	-21.971800	-0.618400
11.747900	-16.008600	14.670400
11.826500	1.021500	13.582600
11.972900	3.929900	3.050400
13.801500	-18.176800	-1.715600
16.855100	-40.818500	-29.933700
18.877700	-63.759300	21.978200
23.054900	-31.937500	-5.565300
1.298500	-39.882000	28.447200
26.757100	-18.244000	-1.502800
37.864900	-57.576500	-13.148900
45.068500	17.678100	24.731500
47.730700	0.372300	28.542100
4.318100	-84.707900	-3.674900
55.221700	-41.970600	9.342800

//
//Subjects=19
-1.755900	31.628000	-0.863700
-12.021500	2.714100	-2.875800
-12.152100	37.391600	17.523500
-13.687700	-37.952400	-29.278000
-3.424900	21.574600	54.008400
-26.049300	-9.264100	4.760600
-33.021900	5.394900	47.470600
-35.147700	-65.642300	-24.156700
-4.534300	-18.637500	-15.582200
-43.727500	-37.295100	3.607600
-45.057300	-59.466900	28.510100
12.043700	4.452500	-2.304000
15.666300	-21.738600	-3.823200
17.911300	23.675800	50.965000
21.497700	-74.979400	30.868900
22.933300	-7.246300	11.185500
2.080100	-24.060000	-27.695100

//
//Subjects=16
-11.997500	12.030100	-1.992800
-15.072300	-18.490000	12.179900
8.147700	-17.068700	6.401400
8.298700	-16.868000	-5.288100
7.759900	16.624200	46.521800
0.938100	-67.692700	-23.740500
20.445900	15.005300	-4.765500
39.749700	18.517300	6.704000
4.144100	-71.370100	13.801100

//
//Subjects=42
-12.118300	1.085700	4.175100
-31.437700	18.477900	0.090900
-37.009900	51.260400	11.210100
10.098500	3.765300	4.804800
29.645900	20.955900	1.359000
32.473100	54.217800	7.260600

//
//Subjects=42
-12.054100	12.526200	2.557500
12.967100	12.657900	0.290700
1.948700	46.253100	3.287100

//
//Subjects=42
-12.075700	4.141800	1.762800
10.141100	6.821400	2.392500
32.444900	56.751300	10.202700

//
//Subjects=24
-12.075700	4.141800	1.762800
10.141100	6.821400	2.392500

//
//Subjects=42
-12.068500	6.936600	2.027700
-42.378700	41.677800	-6.003900
10.141100	6.821400	2.392500
43.704500	35.903100	-7.797300

//
//Subjects=42
-12.075700	4.141800	1.762800
10.141100	6.821400	2.392500

//
//Subjects=24
-12.075700	4.141800	1.762800
10.141100	6.821400	2.392500

//
//Subjects=42
-12.082900	1.347000	1.497900
10.141100	6.821400	2.392500

//
//Subjects=14
-11.086300	11.006600	-1.173500
-0.645300	-8.572900	44.893300
11.135100	10.978500	-1.701100

//
//Subjects=14
-11.109900	10.832400	0.611300
-21.965700	40.144500	-10.308100
-29.610500	18.294100	1.906100
-37.911700	51.439400	9.410100
-6.551500	6.646500	4.796100
-0.301100	-14.257200	16.434200
0.024300	-18.252500	-10.063500
-0.408100	20.594500	35.048700
-0.637900	-1.207200	46.492100
11.099700	10.717200	0.976100
21.518700	40.763400	-8.613000
29.534900	18.308800	9.214000
36.110900	51.899900	11.606800
7.329500	6.574500	5.024100

//
//Subjects=14
-12.361700	-8.022000	20.424300
-14.811500	10.851600	0.550500
-18.515500	9.939200	0.401400
-3.811700	37.435500	16.767900
-4.280500	-0.752500	41.969300
-3.530500	47.736100	-2.070200
-41.535700	45.634200	1.592000
-0.303500	-15.188800	16.345900
13.894900	13.584700	0.394200
15.745700	13.575100	0.424600
0.505500	20.502600	35.956300
3.818300	44.554500	1.356100
7.074100	-7.191200	20.831800

//
//Subjects=16
-12.191500	-0.368500	9.441200
9.745700	28.577700	39.580200
15.598500	-7.616900	5.621200
45.216900	12.376300	11.619800

//
//Subjects=16
-10.217900	2.356100	0.724200
-2.614700	44.004900	-2.408200
-19.401900	-15.356900	-10.117800
-32.487100	42.242300	16.738200
-4.663100	57.178100	16.822200
15.734900	-17.576700	-7.932000
15.844900	16.135100	-6.538000
24.684500	34.961500	31.429200
47.186100	22.379500	5.394000
6.403700	51.356700	18.259600

//
//Subjects=16
-28.701100	30.051700	6.638800
-8.465900	8.928300	10.385000
11.832900	39.451900	24.430400
13.724100	-7.781500	7.375600
47.072900	23.371700	14.494600

//
//Subjects=27
-12.004900	4.664400	-3.591600
-31.647700	-89.996700	-15.594600
-6.607900	11.713500	10.680300
13.123700	33.005400	-5.886600
26.023700	-64.782300	41.820900
32.176700	-87.794400	-11.603700
32.564900	49.412100	-1.300800
40.475300	35.315400	27.225600
4.504100	14.450700	11.127600

//
//Subjects=16
-16.615300	6.638700	-4.383400
-21.518700	-1.774700	14.555300
23.851100	-19.187700	8.268000

//
//Subjects=16
-12.939700	5.513700	-2.626100
-14.274100	-13.950400	23.433700
-28.520100	-52.214100	40.287200
-6.473300	14.534800	1.040500
8.349300	7.266500	-2.099900

//
//Subjects=16
